date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,symbol,Capital Gains
2026-04-08 00:00:00+00:00,27.25,27.350000381469727,26.75,26.799999237060547,26.799999237060547,4700.0,0.0,0.0,SPCL,0.0
2026-04-09 00:00:00+00:00,26.799999237060547,27.0,25.510000228881836,25.510000228881836,25.510000228881836,2200.0,0.0,0.0,SPCL,0.0
2026-04-10 00:00:00+00:00,26.34000015258789,26.34000015258789,26.200000762939453,26.200000762939453,26.200000762939453,400.0,0.0,0.0,SPCL,0.0
2026-04-13 00:00:00+00:00,26.65999984741211,27.3799991607666,26.65999984741211,27.030000686645508,27.030000686645508,5000.0,0.0,0.0,SPCL,0.0
2026-04-14 00:00:00+00:00,29.510000228881836,29.510000228881836,27.75,28.010000228881836,28.010000228881836,5500.0,0.0,0.0,SPCL,0.0
2026-04-15 00:00:00+00:00,28.780000686645508,28.84000015258789,27.75,28.770000457763672,28.770000457763672,6800.0,0.0,0.0,SPCL,0.0
2026-04-16 00:00:00+00:00,29.65999984741211,30.639999389648438,29.65999984741211,30.639999389648438,30.639999389648438,4500.0,0.0,0.0,SPCL,0.0
2026-04-17 00:00:00+00:00,31.270000457763672,31.270000457763672,30.40999984741211,30.40999984741211,30.40999984741211,5100.0,0.0,0.0,SPCL,0.0
2026-04-20 00:00:00+00:00,29.280000686645508,30.1200008392334,29.280000686645508,30.1200008392334,30.1200008392334,2900.0,0.0,0.0,SPCL,0.0
2026-04-21 00:00:00+00:00,30.600000381469727,30.600000381469727,28.969999313354492,28.969999313354492,28.969999313354492,1800.0,0.0,0.0,SPCL,0.0
2026-04-22 00:00:00+00:00,29.6200008392334,29.90999984741211,29.1200008392334,29.90999984741211,29.90999984741211,1400.0,0.0,0.0,SPCL,0.0
2026-04-23 00:00:00+00:00,29.90999984741211,29.90999984741211,27.510000228881836,28.170000076293945,28.170000076293945,3500.0,0.0,0.0,SPCL,0.0
2026-04-24 00:00:00+00:00,26.520000457763672,26.780000686645508,26.299999237060547,26.299999237060547,26.299999237060547,1400.0,0.0,0.0,SPCL,0.0
