date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,symbol
2025-08-01 00:00:00-04:00,25.020000457763672,25.049999237060547,24.950000762939453,25.010000228881836,25.010000228881836,60000,0.0,0.0,0.0,PMAU
2025-08-04 00:00:00-04:00,25.059999465942383,25.100000381469727,25.020000457763672,25.049999237060547,25.049999237060547,6100,0.0,0.0,0.0,PMAU
2025-08-05 00:00:00-04:00,25.040000915527344,25.059999465942383,25.03499984741211,25.03499984741211,25.03499984741211,1000,0.0,0.0,0.0,PMAU
2025-08-06 00:00:00-04:00,25.549999237060547,26.020000457763672,25.172000885009766,25.172000885009766,25.172000885009766,7200,0.0,0.0,0.0,PMAU
2025-08-07 00:00:00-04:00,25.06999969482422,25.06999969482422,25.020000457763672,25.054000854492188,25.054000854492188,700,0.0,0.0,0.0,PMAU
2025-08-08 00:00:00-04:00,25.084999084472656,25.084999084472656,25.084999084472656,25.084999084472656,25.084999084472656,100,0.0,0.0,0.0,PMAU
2025-08-11 00:00:00-04:00,25.075000762939453,25.075000762939453,25.075000762939453,25.075000762939453,25.075000762939453,100,0.0,0.0,0.0,PMAU
2025-08-12 00:00:00-04:00,25.18000030517578,25.18000030517578,25.138999938964844,25.138999938964844,25.138999938964844,3500,0.0,0.0,0.0,PMAU
2025-08-13 00:00:00-04:00,25.16699981689453,25.18000030517578,25.165000915527344,25.165000915527344,25.165000915527344,1200,0.0,0.0,0.0,PMAU
2025-08-14 00:00:00-04:00,25.3799991607666,25.3799991607666,25.155000686645508,25.165000915527344,25.165000915527344,3100,0.0,0.0,0.0,PMAU
2025-08-15 00:00:00-04:00,25.190000534057617,25.190000534057617,25.15399932861328,25.15399932861328,25.15399932861328,4100,0.0,0.0,0.0,PMAU
2025-08-18 00:00:00-04:00,25.149999618530273,25.149999618530273,25.149999618530273,25.149999618530273,25.149999618530273,100,0.0,0.0,0.0,PMAU
2025-08-19 00:00:00-04:00,25.139999389648438,25.150999069213867,25.139999389648438,25.150999069213867,25.150999069213867,200,0.0,0.0,0.0,PMAU
2025-08-20 00:00:00-04:00,25.139999389648438,25.139999389648438,25.139999389648438,25.139999389648438,25.139999389648438,200,0.0,0.0,0.0,PMAU
2025-08-21 00:00:00-04:00,25.09000015258789,25.09000015258789,25.09000015258789,25.09000015258789,25.09000015258789,0,0.0,0.0,0.0,PMAU
2025-08-22 00:00:00-04:00,25.197999954223633,25.197999954223633,25.197999954223633,25.197999954223633,25.197999954223633,0,0.0,0.0,0.0,PMAU
2025-08-25 00:00:00-04:00,25.16200065612793,25.16200065612793,25.16200065612793,25.16200065612793,25.16200065612793,0,0.0,0.0,0.0,PMAU
2025-08-26 00:00:00-04:00,25.18899917602539,25.18899917602539,25.18899917602539,25.18899917602539,25.18899917602539,0,0.0,0.0,0.0,PMAU
2025-08-27 00:00:00-04:00,25.201000213623047,25.229999542236328,25.201000213623047,25.209999084472656,25.209999084472656,2200,0.0,0.0,0.0,PMAU
2025-08-28 00:00:00-04:00,25.25,25.25,25.229999542236328,25.231000900268555,25.231000900268555,4800,0.0,0.0,0.0,PMAU
2025-08-29 00:00:00-04:00,25.190000534057617,25.211999893188477,25.18000030517578,25.209999084472656,25.209999084472656,1500,0.0,0.0,0.0,PMAU
2025-09-02 00:00:00-04:00,25.165000915527344,25.165000915527344,25.165000915527344,25.165000915527344,25.165000915527344,0,0.0,0.0,0.0,PMAU
2025-09-03 00:00:00-04:00,25.209999084472656,25.209999084472656,25.195999145507812,25.195999145507812,25.195999145507812,100,0.0,0.0,0.0,PMAU
2025-09-04 00:00:00-04:00,25.2450008392334,25.2450008392334,25.2450008392334,25.2450008392334,25.2450008392334,100,0.0,0.0,0.0,PMAU
2025-09-05 00:00:00-04:00,25.229999542236328,25.250999450683594,25.229999542236328,25.250999450683594,25.250999450683594,300,0.0,0.0,0.0,PMAU
2025-09-08 00:00:00-04:00,25.260000228881836,25.274999618530273,25.260000228881836,25.274999618530273,25.274999618530273,400,0.0,0.0,0.0,PMAU
2025-09-09 00:00:00-04:00,25.280000686645508,25.280000686645508,25.280000686645508,25.280000686645508,25.280000686645508,0,0.0,0.0,0.0,PMAU
2025-09-10 00:00:00-04:00,25.290000915527344,25.301000595092773,25.270000457763672,25.301000595092773,25.301000595092773,2000,0.0,0.0,0.0,PMAU
2025-09-11 00:00:00-04:00,25.34000015258789,25.344999313354492,25.34000015258789,25.344999313354492,25.344999313354492,500,0.0,0.0,0.0,PMAU
2025-09-12 00:00:00-04:00,25.344999313354492,25.344999313354492,25.344999313354492,25.344999313354492,25.344999313354492,0,0.0,0.0,0.0,PMAU
2025-09-15 00:00:00-04:00,25.364999771118164,25.364999771118164,25.364999771118164,25.364999771118164,25.364999771118164,0,0.0,0.0,0.0,PMAU
2025-09-16 00:00:00-04:00,25.36400032043457,25.36400032043457,25.36400032043457,25.36400032043457,25.36400032043457,0,0.0,0.0,0.0,PMAU
2025-09-17 00:00:00-04:00,25.34000015258789,25.360000610351562,25.34000015258789,25.360000610351562,25.360000610351562,300,0.0,0.0,0.0,PMAU
2025-09-18 00:00:00-04:00,25.3700008392334,25.391000747680664,25.360000610351562,25.391000747680664,25.391000747680664,3900,0.0,0.0,0.0,PMAU
2025-09-19 00:00:00-04:00,25.40999984741211,25.40999984741211,25.40999984741211,25.40999984741211,25.40999984741211,0,0.0,0.0,0.0,PMAU
2025-09-22 00:00:00-04:00,25.42099952697754,25.42099952697754,25.42099952697754,25.42099952697754,25.42099952697754,100,0.0,0.0,0.0,PMAU
2025-09-23 00:00:00-04:00,25.41200065612793,25.454999923706055,25.400999069213867,25.400999069213867,25.400999069213867,2400,0.0,0.0,0.0,PMAU
2025-09-24 00:00:00-04:00,25.350000381469727,25.3700008392334,25.350000381469727,25.364999771118164,25.364999771118164,1700,0.0,0.0,0.0,PMAU
