date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,symbol
2026-01-30 00:00:00-05:00,20.969999313354492,20.969999313354492,20.93000030517578,20.93000030517578,20.93000030517578,500,0.0,0.0,0.0,XXX
2026-02-02 00:00:00-05:00,20.670000076293945,20.93000030517578,20.670000076293945,20.93000030517578,20.93000030517578,200,0.0,0.0,0.0,XXX
2026-02-03 00:00:00-05:00,20.459999084472656,20.459999084472656,20.389999389648438,20.389999389648438,20.389999389648438,200,0.0,0.0,0.0,XXX
2026-02-04 00:00:00-05:00,20.149999618530273,20.149999618530273,20.1299991607666,20.1299991607666,20.1299991607666,200,0.0,0.0,0.0,XXX
2026-02-05 00:00:00-05:00,18.920000076293945,20.1299991607666,18.920000076293945,20.1299991607666,20.1299991607666,100,0.0,0.0,0.0,XXX
2026-02-06 00:00:00-05:00,19.959999084472656,19.959999084472656,19.959999084472656,19.959999084472656,19.959999084472656,100,0.0,0.0,0.0,XXX
2026-02-09 00:00:00-05:00,20.100000381469727,20.100000381469727,20.100000381469727,20.100000381469727,20.100000381469727,100,0.0,0.0,0.0,XXX
2026-02-10 00:00:00-05:00,19.850000381469727,19.850000381469727,19.850000381469727,19.850000381469727,19.850000381469727,100,0.0,0.0,0.0,XXX
2026-02-11 00:00:00-05:00,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,100,0.0,0.0,0.0,XXX
2026-02-12 00:00:00-05:00,19.479999542236328,19.479999542236328,19.479999542236328,19.479999542236328,19.479999542236328,100,0.0,0.0,0.0,XXX
2026-02-13 00:00:00-05:00,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,100,0.0,0.0,0.0,XXX
2026-02-17 00:00:00-05:00,19.969999313354492,19.969999313354492,19.889999389648438,19.889999389648438,19.889999389648438,200,0.0,0.0,0.0,XXX
2026-02-18 00:00:00-05:00,19.81999969482422,19.81999969482422,19.81999969482422,19.81999969482422,19.81999969482422,200,0.0,0.0,0.0,XXX
2026-02-19 00:00:00-05:00,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,100,0.0,0.0,0.0,XXX
2026-02-20 00:00:00-05:00,19.829999923706055,19.829999923706055,19.829999923706055,19.829999923706055,19.829999923706055,100,0.0,0.0,0.0,XXX
2026-02-23 00:00:00-05:00,19.5,19.5,19.5,19.5,19.5,100,0.0,0.0,0.0,XXX
2026-02-24 00:00:00-05:00,19.6299991607666,19.6299991607666,19.6299991607666,19.6299991607666,19.6299991607666,100,0.0,0.0,0.0,XXX
2026-02-25 00:00:00-05:00,20.09000015258789,20.09000015258789,20.09000015258789,20.09000015258789,20.09000015258789,100,0.0,0.0,0.0,XXX
2026-02-26 00:00:00-05:00,19.760000228881836,19.760000228881836,19.760000228881836,19.760000228881836,19.760000228881836,100,0.0,0.0,0.0,XXX
2026-02-27 00:00:00-05:00,19.530000686645508,19.559999465942383,19.530000686645508,19.559999465942383,19.559999465942383,100,0.0,0.0,0.0,XXX
2026-03-02 00:00:00-05:00,19.459999084472656,19.709999084472656,19.459999084472656,19.709999084472656,19.709999084472656,100,0.0,0.0,0.0,XXX
2026-03-03 00:00:00-05:00,19.479999542236328,19.520000457763672,19.43000030517578,19.43000030517578,19.43000030517578,500,0.0,0.0,0.0,XXX
2026-03-04 00:00:00-05:00,19.540000915527344,19.860000610351562,19.540000915527344,19.860000610351562,19.860000610351562,200,0.0,0.0,0.0,XXX
2026-03-05 00:00:00-05:00,19.649999618530273,19.649999618530273,19.649999618530273,19.649999618530273,19.649999618530273,100,0.0,0.0,0.0,XXX
2026-03-06 00:00:00-05:00,19.360000610351562,19.360000610351562,19.290000915527344,19.290000915527344,19.290000915527344,100,0.0,0.0,0.0,XXX
2026-03-09 00:00:00-04:00,19.329999923706055,19.459999084472656,19.329999923706055,19.459999084472656,19.459999084472656,300,0.0,0.0,0.0,XXX
2026-03-10 00:00:00-04:00,19.6200008392334,19.65999984741211,19.420000076293945,19.420000076293945,19.420000076293945,1200,0.0,0.0,0.0,XXX
2026-03-11 00:00:00-04:00,19.34000015258789,19.34000015258789,19.34000015258789,19.34000015258789,19.34000015258789,100,0.0,0.0,0.0,XXX
2026-03-12 00:00:00-04:00,19.229999542236328,19.270000457763672,19.15999984741211,19.15999984741211,19.15999984741211,1100,0.0,0.0,0.0,XXX
2026-03-13 00:00:00-04:00,19.15999984741211,19.15999984741211,19.1299991607666,19.1299991607666,19.1299991607666,499,0.0,0.0,0.0,XXX
