date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,symbol,Capital Gains
2026-04-14 00:00:00+00:00,25.18000030517578,25.350000381469727,25.170000076293945,25.260000228881836,24.775617599487305,3700.0,0.0,0.0,TMYY,0.0
2026-04-15 00:00:00+00:00,25.299999237060547,25.299999237060547,25.239999771118164,25.270000457763672,24.785425186157227,800.0,0.0,0.0,TMYY,0.0
2026-04-16 00:00:00+00:00,24.959999084472656,25.0,24.719999313354492,24.770000457763672,24.295013427734375,5300.0,0.0,0.0,TMYY,0.0
2026-04-17 00:00:00+00:00,24.719999313354492,24.969999313354492,24.540000915527344,24.739999771118164,24.265588760375977,5100.0,0.0,0.0,TMYY,0.0
2026-04-20 00:00:00+00:00,24.729999542236328,24.899999618530273,24.5,24.649999618530273,24.17731475830078,700.0,0.0,0.0,TMYY,0.0
2026-04-21 00:00:00+00:00,24.719999313354492,24.719999313354492,24.6299991607666,24.690000534057617,24.2165470123291,1600.0,0.0,0.0,TMYY,0.0
2026-04-22 00:00:00+00:00,24.8700008392334,25.200000762939453,24.850000381469727,25.200000762939453,24.716768264770508,6100.0,0.0,0.0,TMYY,0.0
2026-04-23 00:00:00+00:00,25.25,25.329999923706055,25.200000762939453,25.239999771118164,24.756000518798828,11400.0,0.0,0.0,TMYY,0.0
2026-04-24 00:00:00+00:00,24.850000381469727,24.899999618530273,24.790000915527344,24.850000381469727,24.850000381469727,5800.0,0.484,0.0,TMYY,0.0
