symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,quarterly_eps_growth,annual_eps_growth,eps_growth_acceleration,eps_3q_accel,quarterly_revenue_growth,annual_revenue_growth,revenue_growth_acceleration,sales_3q_accel,quarterly_op_margin_improved,annual_op_margin_improved,net_margin_improved,margin_3q_accel,quarterly_net_income_growth,annual_net_income_growth,roe,debt_to_equity,cached_at
TGT,TGT,complete,,yfinance,,[],False,51.973684210526315,-8.211473565804278,True,False,20.510486743173722,-1.675956684120639,True,False,True,False,True,False,51.66908563134979,-9.435345881202641,0.0,0.0,2026-04-26T15:15:12.655831+00:00
