symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,cached_at
GTEK,GTEK,soft_unavailable,ineligible:etf,metadata_skip,,[],True,2026-04-26T15:13:47.983354+00:00
