symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,roe,debt_to_equity,cached_at
ADX,ADX,complete,,yahooquery,,[],False,-22.42661997255609,0.01318817173833284,2026-04-26T15:20:28.348102+00:00
