symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,cached_at
IYZ,IYZ,soft_unavailable,ineligible:etf,metadata_skip,,[],True,2026-04-26T15:13:52.730554+00:00
