symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,roe,debt_to_equity,cached_at
PFAI,PFAI,complete,,yahooquery,,[],False,7.943184537199291,-1.0516052621593934,2026-04-26T15:10:05.511023+00:00
