symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,roe,debt_to_equity,cached_at
SSL,SSL,complete,,yahooquery,,[],False,20.652836610593617,1.2000180253733639,2026-04-26T15:07:49.667836+00:00
