symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,roe,debt_to_equity,cached_at
FEBO,FEBO,complete,,yahooquery,,[],False,2.1988578747931897,1.512035010940919,2026-04-26T15:21:41.900644+00:00
