symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,quarterly_eps_growth,annual_eps_growth,eps_growth_acceleration,eps_3q_accel,quarterly_revenue_growth,annual_revenue_growth,revenue_growth_acceleration,sales_3q_accel,quarterly_op_margin_improved,annual_op_margin_improved,net_margin_improved,margin_3q_accel,quarterly_net_income_growth,annual_net_income_growth,roe,debt_to_equity,cached_at
WSR,WSR,complete,,yfinance,,[],False,25.000000000000007,87.17948717948717,False,False,7.082208111330074,4.00360105459456,False,False,False,True,True,False,24.57317405771014,35.326484698994385,0.0,0.0,2026-04-26T15:12:33.519648+00:00
