symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,roe,debt_to_equity,cached_at
RMT,RMT,complete,,yahooquery,,[],False,-22.05714588814921,0.07451824266266112,2026-04-26T15:14:50.232807+00:00
