symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,cached_at
BLCV,BLCV,soft_unavailable,ineligible:etf,metadata_skip,,[],True,2026-04-18T22:30:28.219984+00:00
