symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,roe,debt_to_equity,cached_at
MWG,MWG,complete,,yahooquery,,[],False,33.613288540500186,9.193169092945128,2026-04-26T15:06:22.231492+00:00
