symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,roe,debt_to_equity,cached_at
ANL,ANL,complete,,yahooquery,,[],False,24.36456921667848,-1.3008541482761622,2026-04-26T15:06:12.105466+00:00
