symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,quarterly_eps_growth,annual_eps_growth,eps_growth_acceleration,eps_3q_accel,quarterly_revenue_growth,annual_revenue_growth,revenue_growth_acceleration,sales_3q_accel,quarterly_op_margin_improved,annual_op_margin_improved,net_margin_improved,margin_3q_accel,quarterly_net_income_growth,annual_net_income_growth,roe,debt_to_equity,cached_at
GLBS,GLBS,complete,,yfinance,,[],False,200.0,-77.96610169491525,True,True,6.803747221340108,26.77373100086034,False,False,True,True,True,False,21.103448275862068,-505.33642691415315,0.0,0.0,2026-04-26T15:10:34.742635+00:00
