symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,roe,debt_to_equity,cached_at
RIO,RIO,complete,,yahooquery,,[],False,24.473673816012955,0.8696330528893629,2026-04-26T15:13:47.230009+00:00
