symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,roe,debt_to_equity,cached_at
RGT,RGT,complete,,yahooquery,,[],False,-37.50278897325995,0.06524257474610644,2026-04-26T15:19:28.154047+00:00
