symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,cached_at
FJUL,FJUL,soft_unavailable,ineligible:etf,metadata_skip,,[],True,2026-04-18T22:30:51.721418+00:00
