symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,cached_at
EQTY,EQTY,soft_unavailable,ineligible:etf,metadata_skip,,[],True,2026-04-18T22:31:50.794418+00:00
