symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,cached_at
ACWX,ACWX,soft_unavailable,ineligible:etf,metadata_skip,,[],True,2026-04-26T15:20:07.145973+00:00
