symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,quarterly_eps_growth,annual_eps_growth,eps_growth_acceleration,eps_3q_accel,quarterly_revenue_growth,annual_revenue_growth,revenue_growth_acceleration,sales_3q_accel,quarterly_op_margin_improved,annual_op_margin_improved,net_margin_improved,margin_3q_accel,quarterly_net_income_growth,annual_net_income_growth,roe,debt_to_equity,cached_at
BHF,BHF,complete,,yfinance,,[],False,-75.28356624149288,17.873085741087557,False,False,-7.903981264637003,46.280613412680246,False,False,False,False,False,False,-71.39874739039665,11.597938144329897,0.0,0.0,2026-04-26T15:20:13.999458+00:00
