symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,cached_at
FBCV,FBCV,soft_unavailable,ineligible:etf,metadata_skip,,[],True,2026-04-18T22:28:47.248978+00:00
