symbol,provider_symbol,error_details,has_error,quarterly_eps_growth,annual_eps_growth,eps_growth_acceleration,eps_3q_accel,quarterly_revenue_growth,annual_revenue_growth,revenue_growth_acceleration,sales_3q_accel,quarterly_op_margin_improved,annual_op_margin_improved,net_margin_improved,margin_3q_accel,quarterly_net_income_growth,annual_net_income_growth,roe,debt_to_equity,cached_at
THC,THC,[],False,0,-52.725620835857065,False,False,4.499905464170921,3.071342200725514,True,False,True,True,True,True,8.47953216374269,-56.03125,0,0,2026-03-13T22:34:10.130915+00:00
