symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,cached_at
PHLT,PHLT,soft_unavailable,ineligible:metadata_not_found,metadata_skip,,[],True,2026-04-26T15:07:14.636825+00:00
