symbol,provider_symbol,error_details,has_error,quarterly_eps_growth,annual_eps_growth,eps_growth_acceleration,eps_3q_accel,quarterly_revenue_growth,annual_revenue_growth,revenue_growth_acceleration,sales_3q_accel,quarterly_op_margin_improved,annual_op_margin_improved,net_margin_improved,margin_3q_accel,quarterly_net_income_growth,annual_net_income_growth,roe,debt_to_equity,cached_at
FTK,FTK,[],False,1039.9999999999998,-64.0,True,False,-3.974293059125964,-0.5492986206383137,False,False,True,True,True,True,1051.3009049773755,-57.52033342775058,0,0,2026-03-13T22:31:31.126141+00:00
