symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,cached_at
FDRV,FDRV,soft_unavailable,ineligible:etf,metadata_skip,,[],True,2026-04-26T15:17:50.879449+00:00
