symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,cached_at
OPPJ,,failed,,yfinance+yahooquery,,"[""yfinance_fetch_failed:OPPJ:[Errno 22] Invalid argument"", ""yahooquery_fetch_failed:OPPJ:[Errno 22] Invalid argument""]",True,2026-04-18T22:10:35.851007+00:00
