symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,roe,debt_to_equity,cached_at
IHG,IHG,complete,,yahooquery,,[],False,-23.219814241486066,-3.6061919504643964,2026-04-26T15:17:47.239334+00:00
