symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,roe,debt_to_equity,cached_at
FUND,FUND,complete,,yahooquery,,[],False,-0.31907666144159097,0.006620689069141794,2026-04-26T15:17:04.908498+00:00
