symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,cached_at
AAAU,AAAU,soft_unavailable,ineligible:etf,metadata_skip,,[],True,2026-04-17T04:03:41.407218+00:00
