symbol,provider_symbol,error_details,has_error,quarterly_eps_growth,annual_eps_growth,eps_growth_acceleration,eps_3q_accel,quarterly_revenue_growth,annual_revenue_growth,revenue_growth_acceleration,sales_3q_accel,quarterly_op_margin_improved,annual_op_margin_improved,net_margin_improved,margin_3q_accel,quarterly_net_income_growth,annual_net_income_growth,roe,debt_to_equity,cached_at
IOVA,IOVA,[],False,0,14.843749999999995,False,False,28.635386553998966,60.60340098738344,True,False,True,True,True,False,21.203686454143973,-5.051628660556671,0,0,2026-03-13T01:23:22.914269+00:00
