symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,roe,debt_to_equity,cached_at
GGZ,GGZ,complete,,yahooquery,,[],False,-29.51821051803611,0.2845492641740862,2026-04-26T15:19:50.439477+00:00
