symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,cached_at
PGP,,failed,,yfinance+yahooquery,,"[""yfinance_fetch_failed:PGP:[Errno 22] Invalid argument"", ""yahooquery_fetch_failed:PGP:[Errno 22] Invalid argument""]",True,2026-04-18T22:30:55.984427+00:00
