symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,quarterly_eps_growth,annual_eps_growth,eps_growth_acceleration,eps_3q_accel,quarterly_revenue_growth,annual_revenue_growth,revenue_growth_acceleration,sales_3q_accel,quarterly_op_margin_improved,annual_op_margin_improved,net_margin_improved,margin_3q_accel,quarterly_net_income_growth,annual_net_income_growth,roe,debt_to_equity,cached_at
FOSL,FOSL,complete,,yfinance,,[],False,56.57894736842105,25.257731958762886,True,False,3.820489191379751,-12.278185835684155,False,False,True,True,True,False,53.44754069577867,23.737959112115398,0.0,0.0,2026-04-26T15:07:22.100628+00:00
