symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,cached_at
BOCT,BOCT,soft_unavailable,ineligible:etf,metadata_skip,,[],True,2026-04-18T22:30:27.016871+00:00
