symbol,provider_symbol,error_details,has_error,quarterly_eps_growth,annual_eps_growth,eps_growth_acceleration,eps_3q_accel,quarterly_revenue_growth,annual_revenue_growth,revenue_growth_acceleration,sales_3q_accel,quarterly_op_margin_improved,annual_op_margin_improved,net_margin_improved,margin_3q_accel,quarterly_net_income_growth,annual_net_income_growth,roe,debt_to_equity,cached_at
OR,OR,[],False,0,1122.2222222222224,False,False,26.30366492146597,45.10062409433084,True,True,True,True,False,True,-21.24449272738246,1166.9084649904714,0,0,2026-03-13T01:35:26.895111+00:00
