symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,roe,debt_to_equity,cached_at
BGR,BGR,complete,,yahooquery,,[],False,28.554491744318135,0.009529725652309756,2026-04-26T15:18:05.699315+00:00
