symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,cached_at
VEU,VEU,soft_unavailable,ineligible:etf,metadata_skip,,[],True,2026-04-26T15:20:10.230540+00:00
