symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,roe,debt_to_equity,cached_at
CHW,CHW,complete,,yahooquery,,[],False,-50.49532039524113,0.46931136119801026,2026-04-26T15:20:51.078443+00:00
