symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,roe,debt_to_equity,cached_at
EOD,EOD,complete,,yahooquery,,[],False,-20.418778051792753,0.25500753151056227,2026-04-26T15:20:39.734174+00:00
