symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,cached_at
ASO,,failed,,yfinance+yahooquery,,"[""yfinance_fetch_failed:ASO:[Errno 22] Invalid argument"", ""yahooquery_fetch_failed:ASO:[Errno 22] Invalid argument""]",True,2026-04-18T22:24:13.283756+00:00
