symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,roe,debt_to_equity,cached_at
HUHU,HUHU,complete,,yahooquery,,[],False,47.85426185230509,1.7553215697254354,2026-04-26T15:11:13.341078+00:00
