symbol,provider_symbol,error_details,has_error,quarterly_eps_growth,annual_eps_growth,eps_growth_acceleration,eps_3q_accel,quarterly_revenue_growth,annual_revenue_growth,revenue_growth_acceleration,sales_3q_accel,quarterly_op_margin_improved,annual_op_margin_improved,net_margin_improved,margin_3q_accel,quarterly_net_income_growth,annual_net_income_growth,roe,debt_to_equity,cached_at
RAPT,RAPT,[],False,0.0,-4.590163934426235,True,False,0,0,False,False,False,False,False,False,0.35708212888964463,-11.187691570061132,0,0,2026-03-13T01:13:12.262431+00:00
