symbol,provider_symbol,fetch_status,unavailable_reason,source,cache_status,error_details,has_error,roe,debt_to_equity,cached_at
CAF,CAF,complete,,yahooquery,,[],False,-35.49292380200035,0.0020271265414329134,2026-04-26T15:18:45.258690+00:00
