symbol,company_name,ipo_date,filing_date,price_range,shares_offered,exchange,type,source,form_type,cik,accession_number,file_description,business_address,sic_code,fiscal_year_end
BGL,"Blue Gold Ltd  (BGL, BGLWW)  (CIK 0002019435)",2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002019435,,REGISTRATION STATEMENT,N/A,,
N/A,Acco Group Holdings Ltd  (CIK 0002038378),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002038378,,REGISTRATION STATEMENT,N/A,,
,Acco Group Holdings Ltd  (CIK 0002038378),2025-07-18,2025-07-18,,,,IPO,sec_edgar,F-1,2038378,,REGISTRATION STATEMENT,,,
,Curanex Pharmaceuticals Inc  (CIK 0002025942),2025-07-18,2025-07-18,,,,IPO,sec_edgar,S-1/A,2025942,,S-1/A,,,
,Bullish  (CIK 0001872195),2025-07-18,2025-07-18,,,,IPO,sec_edgar,F-1,1872195,,F-1,,,
,Bullish  (CIK 0001872195),2025-07-18,2025-07-18,,,,IPO,sec_edgar,F-1,1872195,,F-1,,,
,Texxon Holding Ltd  (CIK 0002014337),2025-07-18,2025-07-18,,,,IPO,sec_edgar,F-1,2014337,,REGISTRATION STATEMENT,,,
,Eastern International Ltd.  (CIK 0002013320),2025-07-18,2025-07-18,,,,IPO,sec_edgar,F-1,2013320,,F-1/A,,,
,Curanex Pharmaceuticals Inc  (CIK 0002025942),2025-07-18,2025-07-18,,,,IPO,sec_edgar,S-1/A,2025942,,S-1/A,,,
,Bullish  (CIK 0001872195),2025-07-18,2025-07-18,,,,IPO,sec_edgar,F-1,1872195,,F-1,,,
,Curanex Pharmaceuticals Inc  (CIK 0002025942),2025-07-18,2025-07-18,,,,IPO,sec_edgar,S-1/A,2025942,,S-1/A,,,
,Texxon Holding Ltd  (CIK 0002014337),2025-07-18,2025-07-18,,,,IPO,sec_edgar,F-1,2014337,,REGISTRATION STATEMENT,,,
,Acco Group Holdings Ltd  (CIK 0002038378),2025-07-18,2025-07-18,,,,IPO,sec_edgar,F-1,2038378,,REGISTRATION STATEMENT,,,
,Acco Group Holdings Ltd  (CIK 0002038378),2025-07-18,2025-07-18,,,,IPO,sec_edgar,F-1,2038378,,REGISTRATION STATEMENT,,,
,Acco Group Holdings Ltd  (CIK 0002038378),2025-07-18,2025-07-18,,,,IPO,sec_edgar,F-1,2038378,,REGISTRATION STATEMENT,,,
,Eastern International Ltd.  (CIK 0002013320),2025-07-18,2025-07-18,,,,IPO,sec_edgar,F-1,2013320,,F-1/A,,,
,Texxon Holding Ltd  (CIK 0002014337),2025-07-18,2025-07-18,,,,IPO,sec_edgar,F-1,2014337,,REGISTRATION STATEMENT,,,
BULL,"Webull Corp  (BULL, BULLW)  (CIK 0001866364)",2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001866364,,REGISTRATION STATEMENT,N/A,,
,Eastern International Ltd.  (CIK 0002013320),2025-07-18,2025-07-18,,,,IPO,sec_edgar,F-1,2013320,,F-1/A,,,
,Bullish  (CIK 0001872195),2025-07-18,2025-07-18,,,,IPO,sec_edgar,F-1,1872195,,F-1,,,
,Texxon Holding Ltd  (CIK 0002014337),2025-07-18,2025-07-18,,,,IPO,sec_edgar,F-1,2014337,,REGISTRATION STATEMENT,,,
,Eastern International Ltd.  (CIK 0002013320),2025-07-18,2025-07-18,,,,IPO,sec_edgar,F-1,2013320,,F-1/A,,,
TMRD,Timber Road Acquisition Corp  (TMRD)  (CIK 0002059729),2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0002059729,,REGISTRATION STATEMENT,N/A,,
,BRB Foods Inc.  (CIK 0001976870),2025-07-17,2025-07-17,,,,IPO,sec_edgar,S-1/A,1976870,,REGISTRATION STATEMENT,,,
,Alphega Innovations Corp  (CIK 0002038564),2025-07-17,2025-07-17,,,,IPO,sec_edgar,S-1/A,2038564,,REGISTRATION STATEMENT,,,
,FG Merger III Corp.  (CIK 0001997389),2025-07-17,2025-07-17,,,,IPO,sec_edgar,S-1/A,1997389,,S-1/A,,,
BUUU,BUUU Group Ltd  (BUUU)  (CIK 0002047273),2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002047273,,REGISTRATION STATEMENT,N/A,,
RCT,RedCloud Holdings plc  (RCT)  (CIK 0002027360),2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002027360,,F-1,N/A,,
N/A,BRB Foods Inc.  (CIK 0001976870),2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0001976870,,REGISTRATION STATEMENT,N/A,,
N/A,Alphega Innovations Corp  (CIK 0002038564),2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0002038564,,REGISTRATION STATEMENT,N/A,,
N/A,FG Merger III Corp.  (CIK 0001997389),2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,S-1/A,0001997389,,S-1/A,N/A,,
CTOR,"CITIUS ONCOLOGY, INC.  (CTOR)  (CIK 0001851484)",2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001851484,,PROSPECTUS,N/A,,
,FG Merger III Corp.  (CIK 0001997389),2025-07-17,2025-07-17,,,,IPO,sec_edgar,S-1/A,1997389,,S-1/A,,,
,BRB Foods Inc.  (CIK 0001976870),2025-07-17,2025-07-17,,,,IPO,sec_edgar,S-1/A,1976870,,REGISTRATION STATEMENT,,,
,FG Merger III Corp.  (CIK 0001997389),2025-07-17,2025-07-17,,,,IPO,sec_edgar,S-1/A,1997389,,S-1/A,,,
,Alphega Innovations Corp  (CIK 0002038564),2025-07-17,2025-07-17,,,,IPO,sec_edgar,S-1/A,2038564,,REGISTRATION STATEMENT,,,
,FG Merger III Corp.  (CIK 0001997389),2025-07-17,2025-07-17,,,,IPO,sec_edgar,S-1/A,1997389,,S-1/A,,,
STKH,"Steakholder Foods Ltd.  (STKH, MTTCF)  (CIK 0001828098)",2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001828098,,PROSPECTUS,N/A,,
SLNH,"Soluna Holdings, Inc  (SLNH, SLNHP)  (CIK 0000064463)",2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,424B4,0000064463,,424B4,N/A,,
,BRB Foods Inc.  (CIK 0001976870),2025-07-17,2025-07-17,,,,IPO,sec_edgar,S-1/A,1976870,,REGISTRATION STATEMENT,,,
,BRB Foods Inc.  (CIK 0001976870),2025-07-17,2025-07-17,,,,IPO,sec_edgar,S-1/A,1976870,,REGISTRATION STATEMENT,,,
PAII,Pyrophyte Acquisition Corp. II  (PAII)  (CIK 0002069238),2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002069238,,PROSPECTUS,N/A,,
,Alphega Innovations Corp  (CIK 0002038564),2025-07-17,2025-07-17,,,,IPO,sec_edgar,S-1/A,2038564,,REGISTRATION STATEMENT,,,
,Alphega Innovations Corp  (CIK 0002038564),2025-07-17,2025-07-17,,,,IPO,sec_edgar,S-1/A,2038564,,REGISTRATION STATEMENT,,,
AUGO,"Aura Minerals Inc.  (AUGO, ORAAF)  (CIK 0001468642)",2025-07-16,2025-07-16,N/A,N/A,N/A,IPO,sec_edgar,424B1,0001468642,,PROSPECTUS,N/A,,
RVYL,RYVYL Inc.  (RVYL)  (CIK 0001419275),2025-07-16,2025-07-16,N/A,N/A,N/A,IPO,sec_edgar,424B1,0001419275,,FORM 424B1,N/A,,
SXTP,"60 DEGREES PHARMACEUTICALS, INC.  (SXTP, SXTPW)  (CIK 0001946563)",2025-07-16,2025-07-16,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001946563,,PROSPECTUS,N/A,,
KMRK,K-TECH SOLUTIONS CO LTD  (KMRK)  (CIK 0002049187),2025-07-16,2025-07-16,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002049187,,PROSPECTUS,N/A,,
SOCA,Solarius Capital Acquisition Corp.  (SOCA)  (CIK 0002065948),2025-07-16,2025-07-16,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002065948,,FORM 424B4,N/A,,
MGRT,Mega Fortune Co Ltd  (MGRT)  (CIK 0002033377),2025-07-16,2025-07-16,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002033377,,PROSPECTUS,N/A,,
BCTX,"BriaCell Therapeutics Corp.  (BCTX, BCTXW, BCTXZ)  (CIK 0001610820)",2025-07-16,2025-07-16,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001610820,,424B4,N/A,,
,Silver Pegasus Acquisition Corp.  (CIK 0002028735),2025-07-15,2025-07-15,,,,IPO,sec_edgar,424B4,2028735,,PROSPECTUS,,,
N/A,Club Versante Group Ltd  (CIK 0002066899),2025-07-15,2025-07-15,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002066899,,REGISTRATION STATEMENT,N/A,,
DXG,DeepGreenX Group Inc.  (DXG)  (CIK 0002046889),2025-07-15,2025-07-15,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002046889,,REGISTRATION STATEMENT,N/A,,
POM,POMDOCTOR Ltd  (POM)  (CIK 0001877971),2025-07-15,2025-07-15,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001877971,,REGISTRATION STATEMENT,N/A,,
,Silver Pegasus Acquisition Corp.  (CIK 0002028735),2025-07-15,2025-07-15,,,,IPO,sec_edgar,424B4,2028735,,PROSPECTUS,,,
N/A,Silver Pegasus Acquisition Corp.  (CIK 0002028735),2025-07-15,2025-07-15,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002028735,,PROSPECTUS,N/A,,
NVA,"Nova Minerals Ltd  (NVA, NVAAF, NVAWW)  (CIK 0001852551)",2025-07-15,2025-07-15,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001852551,,424B4,N/A,,
,Club Versante Group Ltd  (CIK 0002066899),2025-07-15,2025-07-15,,,,IPO,sec_edgar,F-1,2066899,,REGISTRATION STATEMENT,,,
,Club Versante Group Ltd  (CIK 0002066899),2025-07-15,2025-07-15,,,,IPO,sec_edgar,F-1,2066899,,REGISTRATION STATEMENT,,,
,Silver Pegasus Acquisition Corp.  (CIK 0002028735),2025-07-15,2025-07-15,,,,IPO,sec_edgar,424B4,2028735,,PROSPECTUS,,,
,Club Versante Group Ltd  (CIK 0002066899),2025-07-15,2025-07-15,,,,IPO,sec_edgar,F-1,2066899,,REGISTRATION STATEMENT,,,
,Silver Pegasus Acquisition Corp.  (CIK 0002028735),2025-07-15,2025-07-15,,,,IPO,sec_edgar,424B4,2028735,,PROSPECTUS,,,
,Club Versante Group Ltd  (CIK 0002066899),2025-07-15,2025-07-15,,,,IPO,sec_edgar,F-1,2066899,,REGISTRATION STATEMENT,,,
,GLAMOORE Capital Group Co Ltd.  (CIK 0001983897),2025-07-14,2025-07-14,,,,IPO,sec_edgar,F-1,1983897,,F-1/A,,,
,GLAMOORE Capital Group Co Ltd.  (CIK 0001983897),2025-07-14,2025-07-14,,,,IPO,sec_edgar,F-1,1983897,,F-1/A,,,
,GLAMOORE Capital Group Co Ltd.  (CIK 0001983897),2025-07-14,2025-07-14,,,,IPO,sec_edgar,F-1,1983897,,F-1/A,,,
,Smart Logistics Global Ltd  (CIK 0001987189),2025-07-14,2025-07-14,,,,IPO,sec_edgar,F-1,1987189,,,,,
NAMM,"Namib Minerals  (NAMM, NAMMW)  (CIK 0002026514)",2025-07-14,2025-07-14,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002026514,,REGISTRATION STATEMENT,N/A,,
EFTY,"ETOILES CAPITAL GROUP CO., LTD  (EFTY)  (CIK 0002058349)",2025-07-14,2025-07-14,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002058349,,REGISTRATION STATEMENT,N/A,,
N/A,Smart Logistics Global Ltd  (CIK 0001987189),2025-07-14,2025-07-14,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001987189,,,N/A,,
N/A,GLAMOORE Capital Group Co Ltd.  (CIK 0001983897),2025-07-14,2025-07-14,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001983897,,F-1/A,N/A,,
,Smart Logistics Global Ltd  (CIK 0001987189),2025-07-14,2025-07-14,,,,IPO,sec_edgar,F-1,1987189,,,,,
,Smart Logistics Global Ltd  (CIK 0001987189),2025-07-14,2025-07-14,,,,IPO,sec_edgar,F-1,1987189,,,,,
,GLAMOORE Capital Group Co Ltd.  (CIK 0001983897),2025-07-14,2025-07-14,,,,IPO,sec_edgar,F-1,1983897,,F-1/A,,,
,Smart Logistics Global Ltd  (CIK 0001987189),2025-07-14,2025-07-14,,,,IPO,sec_edgar,F-1,1987189,,,,,
,KBAT Group Inc.  (CIK 0002033315),2025-07-11,2025-07-11,,,,IPO,sec_edgar,F-1,2033315,,REGISTRATION STATEMENT,,,
BMHL,Bluemount Holdings Ltd  (BMHL)  (CIK 0002027815),2025-07-11,2025-07-11,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002027815,,,N/A,,
,KOKOBOTS GROUP  (CIK 0002045907),2025-07-11,2025-07-11,,,,IPO,sec_edgar,F-1,2045907,,REGISTRATION STATEMENT,,,
,KOKOBOTS GROUP  (CIK 0002045907),2025-07-11,2025-07-11,,,,IPO,sec_edgar,F-1,2045907,,REGISTRATION STATEMENT,,,
N/A,KBAT Group Inc.  (CIK 0002033315),2025-07-11,2025-07-11,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002033315,,REGISTRATION STATEMENT,N/A,,
N/A,KOKOBOTS GROUP  (CIK 0002045907),2025-07-11,2025-07-11,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002045907,,REGISTRATION STATEMENT,N/A,,
MEGL,Magic Empire Global Ltd  (MEGL)  (CIK 0001881472),2025-07-11,2025-07-11,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001881472,,F-1/A,N/A,,
YDDL,One & one Green Technologies. INC  (YDDL)  (CIK 0002034723),2025-07-11,2025-07-11,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002034723,,REGISTRATION STATEMENT,N/A,,
,KOKOBOTS GROUP  (CIK 0002045907),2025-07-11,2025-07-11,,,,IPO,sec_edgar,F-1,2045907,,REGISTRATION STATEMENT,,,
,KOKOBOTS GROUP  (CIK 0002045907),2025-07-11,2025-07-11,,,,IPO,sec_edgar,F-1,2045907,,REGISTRATION STATEMENT,,,
,KBAT Group Inc.  (CIK 0002033315),2025-07-11,2025-07-11,,,,IPO,sec_edgar,F-1,2033315,,REGISTRATION STATEMENT,,,
,KBAT Group Inc.  (CIK 0002033315),2025-07-11,2025-07-11,,,,IPO,sec_edgar,F-1,2033315,,REGISTRATION STATEMENT,,,
,KBAT Group Inc.  (CIK 0002033315),2025-07-11,2025-07-11,,,,IPO,sec_edgar,F-1,2033315,,REGISTRATION STATEMENT,,,
,Agencia Comercial Spirits Ltd.  (CIK 0002060016),2025-07-10,2025-07-10,,,,IPO,sec_edgar,F-1,2060016,,REGISTRATION STATEMENT,,,
SPMA,"Sound Point Meridian Capital, Inc.  (SPMA, SPMC)  (CIK 0001930147)",2025-07-10,2025-07-10,N/A,N/A,N/A,IPO,sec_edgar,424B1,0001930147,,424B1,N/A,,
GLSA,Green Solar Energy Ltd  (GLSA)  (CIK 0002040733),2025-07-10,2025-07-10,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002040733,,F-1/A,N/A,,
HLXB,Helix Acquisition Corp. II  (HLXB)  (CIK 0001869105),2025-07-10,2025-07-10,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001869105,,PROSPECTUS,N/A,,
N/A,Agencia Comercial Spirits Ltd.  (CIK 0002060016),2025-07-10,2025-07-10,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002060016,,REGISTRATION STATEMENT,N/A,,
,Agencia Comercial Spirits Ltd.  (CIK 0002060016),2025-07-10,2025-07-10,,,,IPO,sec_edgar,F-1,2060016,,REGISTRATION STATEMENT,,,
,Agencia Comercial Spirits Ltd.  (CIK 0002060016),2025-07-10,2025-07-10,,,,IPO,sec_edgar,F-1,2060016,,REGISTRATION STATEMENT,,,
,Agencia Comercial Spirits Ltd.  (CIK 0002060016),2025-07-10,2025-07-10,,,,IPO,sec_edgar,F-1,2060016,,REGISTRATION STATEMENT,,,
,Nasus Pharma Ltd  (CIK 0002029039),2025-07-09,2025-07-09,,,,IPO,sec_edgar,F-1,2029039,,F-1,,,
MPJS,MPJS Group Ltd  (MPJS)  (CIK 0002016864),2025-07-09,2025-07-09,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002016864,,F-1/A,N/A,,
,Nasus Pharma Ltd  (CIK 0002029039),2025-07-09,2025-07-09,,,,IPO,sec_edgar,F-1,2029039,,F-1,,,
N/A,Nasus Pharma Ltd  (CIK 0002029039),2025-07-09,2025-07-09,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002029039,,F-1,N/A,,
,Nasus Pharma Ltd  (CIK 0002029039),2025-07-09,2025-07-09,,,,IPO,sec_edgar,F-1,2029039,,F-1,,,
,Nasus Pharma Ltd  (CIK 0002029039),2025-07-09,2025-07-09,,,,IPO,sec_edgar,F-1,2029039,,F-1,,,
GTER,Globa Terra Acquisition Corp  (GTER)  (CIK 0002043766),2025-07-09,2025-07-09,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002043766,,424B4,N/A,,
DLXY,Delixy Holdings Ltd  (DLXY)  (CIK 0002025218),2025-07-09,2025-07-09,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002025218,,PROSPECTUS,N/A,,
ANPA,Rich Sparkle Holdings Ltd  (ANPA)  (CIK 0002031688),2025-07-09,2025-07-09,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002031688,,PROSPECTUS,N/A,,
N/A,"HENGGUANG HOLDING CO, Ltd  (CIK 0001868110)",2025-07-08,2025-07-08,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001868110,,F-1/A,N/A,,
RNBW,Rainbow Capital Holdings Ltd  (RNBW)  (CIK 0002046919),2025-07-08,2025-07-08,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002046919,,F-1/A,N/A,,
MAMK,MaxsMaking Inc.  (MAMK)  (CIK 0002008007),2025-07-08,2025-07-08,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002008007,,PROSPECTUS,N/A,,
,"HENGGUANG HOLDING CO, Ltd  (CIK 0001868110)",2025-07-08,2025-07-08,,,,IPO,sec_edgar,F-1,1868110,,F-1/A,,,
TLIH,Ten-League International Holdings Ltd  (TLIH)  (CIK 0001982012),2025-07-08,2025-07-08,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001982012,,424B4,N/A,,
MSGY,Masonglory Ltd  (MSGY)  (CIK 0002020228),2025-07-08,2025-07-08,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002020228,,PROSPECTUS,N/A,,
NTRB,"NutriBand Inc.  (NTRB, NTRBW)  (CIK 0001676047)",2025-07-08,2025-07-08,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001676047,,PROSPECTUS,N/A,,
,"HENGGUANG HOLDING CO, Ltd  (CIK 0001868110)",2025-07-08,2025-07-08,,,,IPO,sec_edgar,F-1,1868110,,F-1/A,,,
,"HENGGUANG HOLDING CO, Ltd  (CIK 0001868110)",2025-07-08,2025-07-08,,,,IPO,sec_edgar,F-1,1868110,,F-1/A,,,
,"HENGGUANG HOLDING CO, Ltd  (CIK 0001868110)",2025-07-08,2025-07-08,,,,IPO,sec_edgar,F-1,1868110,,F-1/A,,,
,"Libera Gaming Operations, Inc  (CIK 0001999119)",2025-07-07,2025-07-07,,,,IPO,sec_edgar,F-1,1999119,,F-1/A,,,
RGNT,REGENTIS BIOMATERIALS LTD.  (RGNT)  (CIK 0001912966),2025-07-07,2025-07-07,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001912966,,AMENDMENT NO. 3 TO FORM F-1,N/A,,
STFS,Star Fashion Culture Holdings Ltd  (STFS)  (CIK 0002003061),2025-07-07,2025-07-07,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002003061,,PROSPECTUS,N/A,,
,"Libera Gaming Operations, Inc  (CIK 0001999119)",2025-07-07,2025-07-07,,,,IPO,sec_edgar,F-1,1999119,,F-1/A,,,
,"Libera Gaming Operations, Inc  (CIK 0001999119)",2025-07-07,2025-07-07,,,,IPO,sec_edgar,F-1,1999119,,F-1/A,,,
ZBAO,Zhibao Technology Inc.  (ZBAO)  (CIK 0001966750),2025-07-07,2025-07-07,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001966750,,AMENDMENT NO. 4 TO FORM F-1,N/A,,
,"Libera Gaming Operations, Inc  (CIK 0001999119)",2025-07-07,2025-07-07,,,,IPO,sec_edgar,F-1,1999119,,F-1/A,,,
ICCM,IceCure Medical Ltd.  (ICCM)  (CIK 0001584371),2025-07-07,2025-07-07,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001584371,,AMENDMENT NO. 3 TO FORM F-1,N/A,,
N/A,"Libera Gaming Operations, Inc  (CIK 0001999119)",2025-07-07,2025-07-07,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001999119,,F-1/A,N/A,,
,"Generation Essentials Group  (TGE, TGE-WT)  (CIK 0002053456)",2025-07-03,2025-07-03,,,,IPO,sec_edgar,F-1/A,2053456,,AMENDMENT NO. 1 TO FORM F-1,,,
,Republic Power Group Ltd  (CIK 0001912884),2025-07-03,2025-07-03,,,,IPO,sec_edgar,F-1,1912884,,REGISTRATION STATEMENT,,,
,"Generation Essentials Group  (TGE, TGE-WT)  (CIK 0002053456)",2025-07-03,2025-07-03,,,,IPO,sec_edgar,F-1/A,2053456,,AMENDMENT NO. 1 TO FORM F-1,,,
,Hamco Ventures Ltd  (CIK 0002039079),2025-07-03,2025-07-03,,,,IPO,sec_edgar,424B4,2039079,,424B4,,,
,Hamco Ventures Ltd  (CIK 0002039079),2025-07-03,2025-07-03,,,,IPO,sec_edgar,424B4,2039079,,424B4,,,
,Origin Investment Corp I  (CIK 0002044523),2025-07-03,2025-07-03,,,,IPO,sec_edgar,424B4,2044523,,424B4,,,
,Republic Power Group Ltd  (CIK 0001912884),2025-07-03,2025-07-03,,,,IPO,sec_edgar,F-1,1912884,,REGISTRATION STATEMENT,,,
,Origin Investment Corp I  (CIK 0002044523),2025-07-03,2025-07-03,,,,IPO,sec_edgar,424B4,2044523,,424B4,,,
,Republic Power Group Ltd  (CIK 0001912884),2025-07-03,2025-07-03,,,,IPO,sec_edgar,F-1,1912884,,REGISTRATION STATEMENT,,,
,"Generation Essentials Group  (TGE, TGE-WT)  (CIK 0002053456)",2025-07-03,2025-07-03,,,,IPO,sec_edgar,F-1/A,2053456,,AMENDMENT NO. 1 TO FORM F-1,,,
N/A,Republic Power Group Ltd  (CIK 0001912884),2025-07-03,2025-07-03,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001912884,,REGISTRATION STATEMENT,N/A,,
,Hamco Ventures Ltd  (CIK 0002039079),2025-07-03,2025-07-03,,,,IPO,sec_edgar,424B4,2039079,,424B4,,,
,Origin Investment Corp I  (CIK 0002044523),2025-07-03,2025-07-03,,,,IPO,sec_edgar,424B4,2044523,,424B4,,,
,Republic Power Group Ltd  (CIK 0001912884),2025-07-03,2025-07-03,,,,IPO,sec_edgar,F-1,1912884,,REGISTRATION STATEMENT,,,
,Hamco Ventures Ltd  (CIK 0002039079),2025-07-03,2025-07-03,,,,IPO,sec_edgar,424B4,2039079,,424B4,,,
,Origin Investment Corp I  (CIK 0002044523),2025-07-03,2025-07-03,,,,IPO,sec_edgar,424B4,2044523,,424B4,,,
N/A,Hamco Ventures Ltd  (CIK 0002039079),2025-07-03,2025-07-03,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002039079,,424B4,N/A,,
N/A,Origin Investment Corp I  (CIK 0002044523),2025-07-03,2025-07-03,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002044523,,424B4,N/A,,
EVAC,EQV Ventures Acquisition Corp. II  (EVAC)  (CIK 0002042902),2025-07-03,2025-07-03,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002042902,,PROSPECTUS,N/A,,
CV,"CapsoVision, Inc  (CV)  (CIK 0001378325)",2025-07-03,2025-07-03,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001378325,,424B4,N/A,,
TGHL,GrowHub Ltd  (TGHL)  (CIK 0002024114),2025-07-03,2025-07-03,N/A,N/A,N/A,IPO,sec_edgar,F-1/A,0002024114,,F-1/A,N/A,,
N/A,"Generation Essentials Group  (TGE, TGE-WT)  (CIK 0002053456)",2025-07-03,2025-07-03,N/A,N/A,N/A,IPO,sec_edgar,F-1/A,0002053456,,AMENDMENT NO. 1 TO FORM F-1,N/A,,
,"Generation Essentials Group  (TGE, TGE-WT)  (CIK 0002053456)",2025-07-03,2025-07-03,,,,IPO,sec_edgar,F-1/A,2053456,,AMENDMENT NO. 1 TO FORM F-1,,,
LFS,"LEIFRAS Co., Ltd.  (LFS)  (CIK 0002030277)",2025-07-02,2025-07-02,N/A,N/A,N/A,IPO,sec_edgar,F-1/A,0002030277,,F-1/A,N/A,,
N/A,Softto Inc  (CIK 0002013099),2025-07-02,2025-07-02,N/A,N/A,N/A,IPO,sec_edgar,F-1/A,0002013099,,F-1/A,N/A,,
EMPG,Empro Group Inc.  (EMPG)  (CIK 0002005569),2025-07-02,2025-07-02,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002005569,,424B4,N/A,,
COSO,"CoastalSouth Bancshares, Inc.  (COSO)  (CIK 0001297107)",2025-07-02,2025-07-02,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001297107,,424B4,N/A,,
ONCH,1RT Acquisition Corp.  (ONCH)  (CIK 0002054272),2025-07-02,2025-07-02,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002054272,,PROSPECTUS,N/A,,
,Softto Inc  (CIK 0002013099),2025-07-02,2025-07-02,,,,IPO,sec_edgar,F-1/A,2013099,,F-1/A,,,
NMP,NMP Acquisition Corp.  (NMP)  (CIK 0002054876),2025-07-02,2025-07-02,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002054876,,PROSPECTUS,N/A,,
VNME,Vendome Acquisition Corp I  (VNME)  (CIK 0002055879),2025-07-02,2025-07-02,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002055879,,424B4,N/A,,
,Softto Inc  (CIK 0002013099),2025-07-02,2025-07-02,,,,IPO,sec_edgar,F-1/A,2013099,,F-1/A,,,
,Softto Inc  (CIK 0002013099),2025-07-02,2025-07-02,,,,IPO,sec_edgar,F-1/A,2013099,,F-1/A,,,
,Softto Inc  (CIK 0002013099),2025-07-02,2025-07-02,,,,IPO,sec_edgar,F-1/A,2013099,,F-1/A,,,
GOVX,"GeoVax Labs, Inc.  (GOVX, GOVXW)  (CIK 0000832489)",2025-07-02,2025-07-02,N/A,N/A,N/A,IPO,sec_edgar,424B4,0000832489,,FORM 424B4,N/A,,
CLRB,"Cellectar Biosciences, Inc.  (CLRB)  (CIK 0001279704)",2025-07-02,2025-07-02,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001279704,,424B4,N/A,,
INAC,Indigo Acquisition Corp.  (INAC)  (CIK 0002063816),2025-07-01,2025-07-01,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002063816,,PROSPECTUS,N/A,,
SONM,SONIM TECHNOLOGIES INC  (SONM)  (CIK 0001178697),2025-07-01,2025-07-01,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001178697,,424B4,N/A,,
